text_name,text_key,html_name,model_path,<# Docuscope Excluded Tokens>,!NORULES,<# Docuscope Untagged Tokens>,AbstractConcepts,Acknowledge,Anger,Apology,Aside,Attack_Citation,Authoritative_Citation,Autobio,Biographical_Time,Cause,Citations,CommonAuthorities,CommunicatorRole,Comparison,Concessive,Confidence,ConfirmExperience,ConfirmedThght,Confront,Consequence,Contested_Citation,Contingency,Curiosity,Definition,DenyDisclaim,DialogCues,DirectAddress,DirectReasoning,Disclosure,Example,Exceptions,Fear,Feedback,FirstPer,FollowUp,Future_Question,Future_in_Past,Generalization,GenericEvents,Immediacy,Imperative,In_Media,Inclusive,Innovations,Insist,Intensity,LangRef,MatureProcess,Metadiscourse,Motions,MoveBody,Narrative_Verbs,NegFeedback,Neg_Citation,Negative_Attribution,Negative_Relation,Negativity,Neutral_Attribution,Numbers,OpenQuery,OralCues,PersonPronoun,PersonProperty,PosFeedback,Positive_Attribution,Positivity,Precedent_Defending,Precedent_Setting,PredictedFuture,PriorKnowledge,PrivateThinking,Procedures,ProjectAhead,ProjectBack,Promise,Question,ReasonBackward,ReasonForward,Reassure,ReceivedPOV,RecurringEvents,Reinforce,Repair_Citation,ReportingEvents,ReportingStates,Request,Resemblances,Resistance,Responsibility,Sad,SceneShift,SelfDisclosure,SelfReluctance,Self_Promise,SenseObject,SenseProperty,Sequence,SpaceRelation,Specifiers,StandardsNeg,StandardsPos,SubjectivePercept,SubjectiveTime,Substitution,Support,TimeDate,TimeDuration,TimeShift,Transformation,Uncertainty,Updates,<# Included Tokens (Incl. by Tokenizer)>,<# Excluded Tokens (Excl. by Tokenizer)>,<# Tokens>
MM.txt,mm,MM_Docuscope.html,0,16510,12.859864295,546,1.37417324857,0.100601468353,0.0813373573921,0.00428091354695,0.089899184486,0.0,0.0,0.199062479933,0.186219739292,0.0813373573921,0.233309788309,0.854042252617,0.0,0.54795693401,0.0877587277125,0.372439478585,0.0085618270939,0.0171236541878,0.0171236541878,0.0192641109613,0.0,0.892570474539,0.199062479933,0.0,0.931098696462,0.0214045677348,3.48466362722,0.0,0.0963205548064,0.0171236541878,0.0834778141655,0.107022838674,0.0,1.20293670669,0.00642137032043,0.111303752221,0.0,0.158393801237,0.220467047668,0.393844046319,0.586485155932,0.0,0.348894454076,0.00642137032043,0.466619576618,0.988891029346,0.310366232154,0.00642137032043,0.395984503093,0.363877651491,0.0192641109613,0.115584665768,0.0,0.00214045677348,0.00214045677348,0.226888417988,1.25216721248,0.132708319955,0.201202936707,0.044949592243,0.402405873413,1.1301611764,1.57109527173,0.0,0.0128427406409,1.03812153514,0.0,0.0,0.288961664419,0.0235450245082,0.30822577538,0.0192641109613,0.689227081059,0.445215008883,0.0085618270939,1.58607846915,0.0492305057899,0.592906526253,0.0278259380552,0.0214045677348,0.149831974143,0.0,0.0149831974143,1.99704616965,1.44052740855,0.0813373573921,0.119865579315,1.11731843575,0.0620732464308,0.0770564438451,0.235450245082,0.90541321518,0.0128427406409,0.0107022838674,1.19651533637,0.481602774032,0.318928059248,1.07664975706,0.779126265545,0.588625612706,1.52400522271,0.832637684882,0.160534258011,0.0128427406409,0.0171236541878,0.0085618270939,0.410967700507,0.14769151737,0.171236541878,0.267557096684,0.398124959866,46719,0,46719
MND.txt,mnd,MND_Docuscope.html,0,12804,13.8451554653,569,1.0044579877,0.0225720896112,0.112860448056,0.0,0.12132498166,0.0,0.0028215112014,0.225720896112,0.18057671689,0.0395011568196,0.177755205688,0.375260989786,0.0084645336042,0.482478415439,0.0677162688336,0.237006940918,0.0169290672084,0.0112860448056,0.0197505784098,0.0056430224028,0.0,0.713842333954,0.138254048869,0.0056430224028,1.07781727893,0.0,2.86665538062,0.0056430224028,0.0479656904238,0.0084645336042,0.0761808024378,0.146718582473,0.0,1.42204164551,0.0,0.135432537667,0.0084645336042,0.270865075334,0.172112183285,0.389368545793,0.536087128266,0.0,0.352688900175,0.0084645336042,0.474013881835,0.840810338017,0.324473788161,0.0,0.293437164946,0.711020822753,0.014107556007,0.146718582473,0.0,0.0,0.0056430224028,0.234185429716,1.24146492862,0.0507872016252,0.231363918515,0.0169290672084,0.335759832967,0.809773714802,0.998814965295,0.0,0.0,1.44743524632,0.0,0.0,0.338581344168,0.0,0.270865075334,0.014107556007,0.567123751481,0.256757519327,0.0,1.24710795102,0.0479656904238,0.78720162519,0.0338581344168,0.0,0.098752892049,0.0,0.0056430224028,2.0060944642,1.08910332374,0.0677162688336,0.163647649681,0.784380113989,0.0395011568196,0.12132498166,0.251114496925,0.888776028441,0.0,0.0395011568196,2.96258676147,1.31200270865,0.459906325828,1.25557248462,0.688448733141,0.24264996332,1.05524518932,0.874668472434,0.12132498166,0.0056430224028,0.0,0.0,0.476835393037,0.158004627278,0.172112183285,0.296258676147,0.327295299362,35442,0,35442
MV.txt,mv,MV_Docuscope.html,0,16123,12.6994256541,516,1.18170015184,0.0814206808529,0.0968245934467,0.00440111788394,0.149638008054,0.0,0.0,0.303677133992,0.169443038532,0.0616156503752,0.288273221398,0.63596153423,0.0,0.574345883854,0.0726184450851,0.277270426688,0.00660167682591,0.0132033536518,0.0176044715358,0.0110027947099,0.0,0.834011839007,0.147437449112,0.00880223576789,1.04086437955,0.0176044715358,2.85632550668,0.00440111788394,0.0726184450851,0.00220055894197,0.0594150914332,0.0880223576789,0.0,1.76484827146,0.00660167682591,0.114429064983,0.0,0.187047510068,0.198050304777,0.391699491671,0.510529674537,0.00440111788394,0.239860924675,0.00880223576789,0.510529674537,0.959443698699,0.169443038532,0.00220055894197,0.316880487644,0.389498932729,0.00440111788394,0.132033536518,0.0,0.0,0.00880223576789,0.13423409546,1.08047444051,0.0968245934467,0.308078251876,0.0858217987369,0.429108993684,0.814206808529,1.54479237726,0.0,0.0132033536518,1.15529344453,0.0,0.0,0.369693902251,0.00440111788394,0.257465396211,0.0154039125938,0.723983891909,0.367493343309,0.00440111788394,1.2059063002,0.0198050304777,0.664568800475,0.0506128556653,0.0462117377814,0.125431859692,0.0,0.0220055894197,2.12573993794,1.32473648307,0.0726184450851,0.127632418634,0.900028607266,0.0528134146073,0.121030741808,0.314679928702,1.11348282464,0.00880223576789,0.0330083841296,2.10813546641,0.734986686618,0.411504522149,1.13548841406,1.01225711331,0.354289989657,1.3423409546,0.743788922386,0.136434654402,0.0396100609555,0.00660167682591,0.0220055894197,0.477521290408,0.246462601501,0.226657571023,0.217855335255,0.30147657505,45443,0,45443
Oth.txt,oth,Oth_Docuscope.html,0,20268,13.3419689119,759,1.41611819073,0.0455118330766,0.134785044111,0.0192550063016,0.0455118330766,0.0,0.0,0.25206553704,0.120781403165,0.0717686598516,0.264318722868,0.570648368576,0.0,0.418358773281,0.0945245763899,0.308080100826,0.0245063716566,0.0245063716566,0.0332586472483,0.0227559165383,0.00175045511833,0.822713905615,0.148788685058,0.00350091023666,1.08703262848,0.00700182047332,2.91975913738,0.01050273071,0.129533678756,0.00875227559165,0.0927741212715,0.117280492928,0.0,1.57891051673,0.00875227559165,0.108528217337,0.0,0.183797787425,0.24156280633,0.428861503991,0.549642907156,0.00525136535499,0.25206553704,0.00350091023666,0.460369696121,1.09928581431,0.348340568548,0.00175045511833,0.360593754376,0.481375157541,0.0245063716566,0.171544601596,0.0,0.00350091023666,0.00875227559165,0.173295056715,1.508892312,0.11553003781,0.127783223638,0.0350091023666,0.500630163843,1.16230219857,0.945245763899,0.00350091023666,0.00875227559165,1.1745553844,0.0,0.00525136535499,0.281823274051,0.00700182047332,0.287074639406,0.00875227559165,0.610908836297,0.421859683518,0.00350091023666,1.82047332306,0.0227559165383,0.462120151239,0.0175045511833,0.0192550063016,0.133034588993,0.0,0.0122531858283,1.85198151519,1.41261728049,0.110278672455,0.103276851982,1.04677216076,0.0805209354432,0.143537319703,0.287074639406,1.10103626943,0.0227559165383,0.00700182047332,1.62792326005,0.652919759137,0.306329645708,1.02576669934,0.79645707884,0.467371516594,1.40211454978,0.731690239462,0.138285954348,0.00525136535499,0.0122531858283,0.0122531858283,0.323834196891,0.15754096065,0.166293236241,0.369346029968,0.397353311861,57128,0,57128
Per.txt,per,Per_Docuscope.html,0,13975,13.2273769352,454,1.19007753535,0.0566703588264,0.103037016048,0.0,0.123644419258,0.0,0.0051518508024,0.345174003761,0.265320316324,0.10818886685,0.206074032096,0.839751680791,0.0025759254012,0.440483243605,0.0850055382396,0.226681435306,0.0051518508024,0.0103037016048,0.0077277762036,0.0077277762036,0.0,0.929909069833,0.195770330491,0.0,0.855207233199,0.0051518508024,3.03186419721,0.0077277762036,0.0437907318204,0.0,0.0669740604312,0.100461090647,0.0,1.23902011798,0.0,0.038638881018,0.0,0.19319440509,0.229257360707,0.337446227557,0.561551737462,0.0,0.569279513665,0.0025759254012,0.455938796012,0.83717575539,0.270472167126,0.0051518508024,0.34259807836,0.610494320084,0.0103037016048,0.221529584503,0.0,0.0,0.0,0.123644419258,1.09992014631,0.146827747868,0.131372195461,0.0747018366348,0.316838824348,1.0793127431,1.59964967415,0.0077277762036,0.0051518508024,1.14113495273,0.0,0.0,0.291079570336,0.0283351794132,0.285927719533,0.0231833286108,0.695499858324,0.574431364468,0.0103037016048,1.23386826717,0.0231833286108,0.577007289869,0.038638881018,0.0180314778084,0.123644419258,0.0,0.0051518508024,1.98346255892,1.33690528322,0.0721259112336,0.234409211509,0.976275727055,0.0721259112336,0.244712913114,0.267896241725,0.811416501378,0.012879627006,0.0051518508024,2.18696066562,0.801112799773,0.332294376755,1.33690528322,0.716107261534,0.314262898946,1.32144973082,0.72898688854,0.12879627006,0.0077277762036,0.0,0.0,0.376085108575,0.133948120862,0.206074032096,0.234409211509,0.332294376755,38821,0,38821
R2.txt,r2,R2_Docuscope.html,0,17651,13.6033295306,571,1.38167068069,0.0316896945113,0.101407022436,0.0,0.143659948451,0.0,0.0,0.253517556091,0.11197025394,0.069717327925,0.266193433895,1.00773228546,0.00211264630076,0.384501626738,0.078167913128,0.249292263489,0.0,0.00633793890227,0.00422529260151,0.0126758778045,0.00211264630076,0.599991549415,0.107744961339,0.00845058520303,0.874635568513,0.0,2.36193856425,0.0147885241053,0.0929564372333,0.0,0.0971817298348,0.135209363248,0.0,1.52110533654,0.0126758778045,0.122533485444,0.0,0.259855494993,0.213377276376,0.33591076182,0.542950099294,0.0,0.521823636287,0.00422529260151,0.376051041535,0.868297629611,0.30633371361,0.0,0.215489922677,0.523936282588,0.0126758778045,0.135209363248,0.0,0.00211264630076,0.00845058520303,0.226053154181,1.55702032366,0.0654920353234,0.19436345967,0.0338023408121,0.266193433895,0.859847044408,1.35843157139,0.00633793890227,0.0147885241053,0.984493176152,0.0,0.0,0.238729031985,0.00211264630076,0.200701398572,0.0,0.648582414332,0.36337516373,0.00422529260151,1.24434867115,0.0422529260151,0.561963916001,0.0169011704061,0.00633793890227,0.143659948451,0.0,0.0126758778045,2.00490133942,1.19998309883,0.0401402797144,0.141547302151,1.1175898931,0.0507035112182,0.36337516373,0.382388980437,0.790129716483,0.0190138167068,0.0126758778045,2.37672708835,1.04575991887,0.430979845354,1.29293953606,0.737313558964,0.488021295475,1.33941775468,0.604216842016,0.177462289264,0.00633793890227,0.00422529260151,0.00845058520303,0.414078674948,0.137322009549,0.181687581865,0.192250813369,0.236616385685,47334,0,47334
R3.txt,r3,R3_Docuscope.html,0,22550,13.5412790604,665,1.08556729385,0.0420637103428,0.203847211661,0.00161783501319,0.121337625989,0.0,0.0,0.255617932083,0.165019171345,0.0711847405802,0.263707107149,1.06129976865,0.0,0.36077720794,0.0404458753296,0.220025561793,0.00485350503956,0.00485350503956,0.043681545356,0.0161783501319,0.0113248450923,0.648751840287,0.1472229862,0.00808917506593,0.823478021711,0.00647134005274,3.18551714096,0.0113248450923,0.122955461002,0.00647134005274,0.0550063904483,0.207082881688,0.0,1.59680315801,0.0,0.100305770817,0.00485350503956,0.216789891767,0.186051026516,0.372102053033,0.640662665221,0.00485350503956,0.428726278494,0.00808917506593,0.368866383006,0.752293281131,0.271796282215,0.00161783501319,0.224879066833,0.423872773455,0.0194140201582,0.194140201582,0.0,0.0,0.0,0.273414117228,1.67284140363,0.0728025755933,0.119719790976,0.017796185145,0.386662568151,0.952904822766,1.6194528482,0.00970701007911,0.00970701007911,1.18910873469,0.00485350503956,0.0,0.344598857808,0.00647134005274,0.221643396806,0.0226496901846,0.637426995195,0.457847308731,0.00323567002637,1.40266295643,0.0485350503956,0.640662665221,0.0145605151187,0.017796185145,0.116484120949,0.0,0.0145605151187,1.71975861902,1.15836986944,0.0630955655142,0.0792739156461,0.973936677938,0.0630955655142,0.276649787255,0.275031952242,0.994968533109,0.0113248450923,0.0161783501319,1.84918542007,0.778178641342,0.415783598389,1.04188574849,0.710229570788,0.404458753296,1.50782223229,0.637426995195,0.156929996279,0.00970701007911,0.017796185145,0.0129426801055,0.407694423323,0.174726181424,0.168254841371,0.197375871609,0.334891847729,61811,0,61811
Rom.txt,rom,Rom_Docuscope.html,0,19055,13.7412541004,718,1.03339084928,0.0436109899695,0.0796374599443,0.00948064999336,0.138417489903,0.0,0.0,0.197197519862,0.138417489903,0.0587800299589,0.293900149794,0.464551849675,0.0,0.460759589677,0.0530916399628,0.174443959878,0.00948064999336,0.00758451999469,0.011376779992,0.011376779992,0.00379225999735,0.621930639565,0.140313619902,0.00948064999336,0.912038529362,0.00379225999735,2.63182843816,0.011376779992,0.0398187299721,0.00568838999602,0.0853258499403,0.123248449914,0.00758451999469,1.51500786894,0.0,0.108079409924,0.0,0.206678169855,0.132729099907,0.45696732968,0.680710669524,0.00379225999735,0.278731109805,0.011376779992,0.417148599708,0.775517169457,0.458863459679,0.00189612999867,0.244600769829,0.667437759533,0.0265458199814,0.102391019928,0.0,0.0,0.00758451999469,0.229431729839,1.64963309885,0.0682606799522,0.195301389863,0.00948064999336,0.464551849675,0.851362369404,1.39934393902,0.00568838999602,0.011376779992,1.38417489903,0.00568838999602,0.0,0.320445969776,0.00379225999735,0.187716869869,0.00568838999602,0.678814539525,0.419044729707,0.00379225999735,1.48087752896,0.0379225999735,0.650372589545,0.0322342099774,0.0284419499801,0.111871669922,0.0,0.011376779992,1.98714423861,1.35952520905,0.0720529399496,0.109975539923,0.923415309354,0.0530916399628,0.295796279793,0.312861449781,0.811543639432,0.0132729099907,0.0151690399894,2.39860444832,1.04097536927,0.386810519729,1.31970647908,0.872219799389,0.331822749768,0.984091469311,0.521435749635,0.199093649861,0.0208574299854,0.00948064999336,0.0322342099774,0.599177079581,0.204782039857,0.11376779992,0.252185289823,0.329926619769,52739,0,52739
Shr.txt,shr,Shr_Docuscope.html,0,16052,13.3480321905,761,0.930437658472,0.0727593429611,0.0705545143865,0.0,0.0705545143865,0.0,0.00220482857458,0.257964943226,0.134494543049,0.0970124572814,0.346158086209,0.504905743578,0.0,0.429941572043,0.0948076287069,0.275603571822,0.00440965714916,0.00440965714916,0.0308676000441,0.0198434571712,0.00220482857458,0.720978943887,0.198434571712,0.0,0.972329401389,0.00440965714916,3.40646014772,0.0,0.0330724286187,0.0132289714475,0.0683496858119,0.0639400286628,0.0,1.77929665968,0.0,0.114651085878,0.0,0.277808400397,0.202844228861,0.372616029104,0.571050600816,0.0,0.273398743248,0.00661448572373,0.412302943446,0.75625620108,0.286627714695,0.00661448572373,0.275603571822,0.526954029324,0.0198434571712,0.132289714475,0.0,0.0,0.00440965714916,0.1300848859,1.12005291589,0.0815786572594,0.21166354316,0.0220482857458,0.553411972219,0.998787344284,1.90056223129,0.0132289714475,0.0132289714475,1.40668063058,0.0,0.0,0.410098114872,0.0176386285966,0.167566971668,0.0176386285966,0.73200308676,0.350567743358,0.0110241428729,1.81898357403,0.0176386285966,0.789328629699,0.0330724286187,0.0198434571712,0.108036600154,0.0,0.00661448572373,1.8123690883,1.26336677323,0.134494543049,0.167566971668,0.824605886892,0.0749641715357,0.0749641715357,0.262374600375,0.972329401389,0.0132289714475,0.0286627714695,2.02182780289,0.806967258296,0.41891742917,1.12005291589,0.709954801014,0.23591665748,1.06052254437,0.657038915224,0.123470400176,0.0220482857458,0.015433800022,0.0286627714695,0.425531914894,0.18300077169,0.132289714475,0.218278028883,0.407893286297,45355,0,45355
TGV.txt,tgv,TGV_Docuscope.html,0,13047,11.8090114324,337,1.01143241426,0.0941492938803,0.104909213181,0.0107599193006,0.115669132482,0.0,0.0,0.279757901816,0.0941492938803,0.0672494956288,0.298587760592,0.505716207128,0.0,0.481506388702,0.0753194351042,0.268997982515,0.00806993947545,0.0215198386012,0.0161398789509,0.0242098184264,0.0,0.903833221251,0.188298587761,0.0,1.02219233356,0.0053799596503,3.41627437794,0.00806993947545,0.0753194351042,0.0107599193006,0.107599193006,0.131809011432,0.0134498991258,1.83456624075,0.00806993947545,0.156018829859,0.0,0.188298587761,0.225958305313,0.422326832549,0.486886348352,0.0134498991258,0.212508406187,0.00268997982515,0.406186953598,0.855413584398,0.285137861466,0.00268997982515,0.333557498319,0.387357094822,0.0053799596503,0.150638870208,0.0,0.0,0.0,0.188298587761,1.21856086079,0.185608607935,0.164088769334,0.034969737727,0.543375924681,1.24815063887,1.48486886348,0.00806993947545,0.0134498991258,1.75117686617,0.0,0.0,0.36045729657,0.0,0.277067921991,0.0,0.680564895763,0.446536650975,0.0107599193006,1.90450571621,0.053799596503,0.780094149294,0.0053799596503,0.0268997982515,0.158708809684,0.0,0.00268997982515,1.91257565568,1.44720914593,0.0780094149294,0.161398789509,1.10558170814,0.053799596503,0.239408204438,0.338937457969,1.16745124412,0.00806993947545,0.0107599193006,1.67585743107,0.683254875588,0.306657700067,1.03564223268,0.88231338265,0.416946872898,1.26698049765,0.602555480834,0.212508406187,0.0242098184264,0.0053799596503,0.0053799596503,0.293207800941,0.204438466711,0.17753866846,0.26630800269,0.427706792199,37175,0,37175
